# Force coefficients
# liftDir         : (0.0000000000e+00 0.0000000000e+00 1.0000000000e+00)
# dragDir         : (1.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# pitchAxis       : (0.0000000000e+00 1.0000000000e+00 0.0000000000e+00)
# magUInf         : 2.5000000000e+02
# lRef            : 1.0000000000e+00
# Aref            : 1.0000000000e+00
# CofR            : (2.0000000000e-01 0.0000000000e+00 0.0000000000e+00)
# Time            	Cm                	Cd                	Cl                	Cl(f)             	Cl(r)             
1236              	-6.1664872866e-07	7.9350643247e-03	8.5413731967e-06	3.6540378697e-06	4.8873353270e-06
1237              	-6.1369112513e-07	7.9349291159e-03	8.5109166061e-06	3.6417671779e-06	4.8691494282e-06
1238              	-6.1074801674e-07	7.9347944386e-03	8.4805712974e-06	3.6295376320e-06	4.8510336654e-06
1239              	-6.0781957434e-07	7.9346602911e-03	8.4503373308e-06	3.6173490910e-06	4.8329882397e-06
1240              	-6.0490596934e-07	7.9345266718e-03	8.4202146839e-06	3.6052013726e-06	4.8150133113e-06
1241              	-6.0200741821e-07	7.9343935788e-03	8.3902035640e-06	3.5930943638e-06	4.7971092002e-06
1242              	-5.9912388032e-07	7.9342610099e-03	8.3603036274e-06	3.5810279334e-06	4.7792756940e-06
1243              	-5.9625519774e-07	7.9341289628e-03	8.3305143565e-06	3.5690019805e-06	4.7615123760e-06
1244              	-5.9340127627e-07	7.9339974353e-03	8.3008355729e-06	3.5570165102e-06	4.7438190627e-06
1245              	-5.9056179218e-07	7.9338664256e-03	8.2712663014e-06	3.5450713585e-06	4.7261949429e-06
1246              	-5.8773638225e-07	7.9337359319e-03	8.2418055790e-06	3.5331664072e-06	4.7086391717e-06
1247              	-5.8492489767e-07	7.9336059525e-03	8.2124529677e-06	3.5213015862e-06	4.6911513815e-06
1248              	-5.8212704216e-07	7.9334764853e-03	8.1832076045e-06	3.5094767601e-06	4.6737308444e-06
1249              	-5.7934261771e-07	7.9333475282e-03	8.1540689990e-06	3.4976918818e-06	4.6563771172e-06
1250              	-5.7657141173e-07	7.9332190791e-03	8.1250364828e-06	3.4859468297e-06	4.6390896531e-06
1251              	-5.7381313384e-07	7.9330911360e-03	8.0961091098e-06	3.4742414211e-06	4.6218676888e-06
1252              	-5.7106772880e-07	7.9329636971e-03	8.0672865471e-06	3.4625755447e-06	4.6047110023e-06
1253              	-5.6833505557e-07	7.9328367607e-03	8.0385681974e-06	3.4509490431e-06	4.5876191543e-06
1254              	-5.6561518481e-07	7.9327103255e-03	8.0099528037e-06	3.4393612171e-06	4.5705915867e-06
1255              	-5.6290762629e-07	7.9325843968e-03	7.9814329704e-06	3.4278088589e-06	4.5536241115e-06
1256              	-5.6020926399e-07	7.9324589683e-03	7.9530043827e-06	3.4162929274e-06	4.5367114553e-06
1257              	-5.5752804914e-07	7.9323340285e-03	7.9246916459e-06	3.4048177738e-06	4.5198738721e-06
1258              	-5.5486388522e-07	7.9322095743e-03	7.8965079669e-06	3.3933900982e-06	4.5031178687e-06
1259              	-5.5221023606e-07	7.9320856079e-03	7.8684321701e-06	3.3820058490e-06	4.4864263211e-06
1260              	-5.4956311561e-07	7.9319621322e-03	7.8404393497e-06	3.3706565593e-06	4.4697827905e-06
1261              	-5.4692571866e-07	7.9318391472e-03	7.8125299630e-06	3.3593392628e-06	4.4531907002e-06
1262              	-5.4430348686e-07	7.9317166490e-03	7.7847213871e-06	3.3480572067e-06	4.4366641804e-06
1263              	-5.4169729039e-07	7.9315946328e-03	7.7570236965e-06	3.3368145579e-06	4.4202091386e-06
1264              	-5.3910328564e-07	7.9314730955e-03	7.7294317567e-06	3.3256125927e-06	4.4038191640e-06
1265              	-5.3651797516e-07	7.9313520363e-03	7.7019355058e-06	3.3144497778e-06	4.3874857281e-06
1266              	-5.3394201372e-07	7.9312314550e-03	7.6745320460e-06	3.3033240093e-06	4.3712080367e-06
1267              	-5.3137841704e-07	7.9311113504e-03	7.6472254671e-06	3.2922343165e-06	4.3549911506e-06
1268              	-5.2882874479e-07	7.9309917202e-03	7.6200199240e-06	3.2811812172e-06	4.3388387068e-06
1269              	-5.2629161717e-07	7.9308725617e-03	7.5929147662e-06	3.2701657659e-06	4.3227490002e-06
1270              	-5.2376451403e-07	7.9307538727e-03	7.5659058235e-06	3.2591883977e-06	4.3067174258e-06
1271              	-5.2124660764e-07	7.9306356519e-03	7.5389904843e-06	3.2482486345e-06	4.2907418498e-06
1272              	-5.1873945012e-07	7.9305178978e-03	7.5121699094e-06	3.2373455046e-06	4.2748244048e-06
1273              	-5.1624517714e-07	7.9304006086e-03	7.4854468936e-06	3.2264782697e-06	4.2589686239e-06
1274              	-5.1376445437e-07	7.9302837818e-03	7.4588226978e-06	3.2156468945e-06	4.2431758033e-06
1275              	-5.1129604826e-07	7.9301674152e-03	7.4322958489e-06	3.2048518762e-06	4.2274439727e-06
1276              	-5.0883926688e-07	7.9300514584e-03	7.4058233028e-06	3.1940723845e-06	4.2117509183e-06
1277              	-5.0638664491e-07	7.9299358524e-03	7.3794390572e-06	3.1833328837e-06	4.1961061735e-06
1278              	-5.0394838965e-07	7.9298206874e-03	7.3531684262e-06	3.1726358235e-06	4.1805326028e-06
1279              	-5.0153139772e-07	7.9297060722e-03	7.3270350256e-06	3.1619861151e-06	4.1650489105e-06
1280              	-4.9912962975e-07	7.9295920111e-03	7.3010352129e-06	3.1513879767e-06	4.1496472362e-06
1281              	-4.9673467930e-07	7.9294784253e-03	7.2751329692e-06	3.1408318053e-06	4.1343011639e-06
1282              	-4.9434558228e-07	7.9293652489e-03	7.2492894849e-06	3.1302991602e-06	4.1189903247e-06
1283              	-4.9196655193e-07	7.9292524804e-03	7.2234941571e-06	3.1197805266e-06	4.1037136305e-06
1284              	-4.8959950694e-07	7.9291401579e-03	7.1977664920e-06	3.1092837391e-06	4.0884827529e-06
1285              	-4.8724299585e-07	7.9290283100e-03	7.1721366496e-06	3.0988253290e-06	4.0733113207e-06
1286              	-4.8489625681e-07	7.9289169375e-03	7.1466240473e-06	3.0884157668e-06	4.0582082805e-06
1287              	-4.8256112218e-07	7.9288060251e-03	7.1212286467e-06	3.0780532012e-06	4.0431754455e-06
1288              	-4.8023976340e-07	7.9286955611e-03	7.0959370036e-06	3.0677287384e-06	4.0282082652e-06
1289              	-4.7793184636e-07	7.9285855430e-03	7.0707348366e-06	3.0574355720e-06	4.0132992647e-06
1290              	-4.7563454263e-07	7.9284759732e-03	7.0456145946e-06	3.0471727547e-06	3.9984418399e-06
1291              	-4.7334529999e-07	7.9283668529e-03	7.0205759689e-06	3.0369426845e-06	3.9836332845e-06
1292              	-4.7106386678e-07	7.9282581812e-03	6.9956211202e-06	3.0267466933e-06	3.9688744269e-06
1293              	-4.6879251349e-07	7.9281499565e-03	6.9707528865e-06	3.0165839297e-06	3.9541689567e-06
1294              	-4.6653373351e-07	7.9280421774e-03	6.9459734936e-06	3.0064530133e-06	3.9395204803e-06
1295              	-4.6428810955e-07	7.9279348424e-03	6.9212845523e-06	2.9963541666e-06	3.9249303857e-06
1296              	-4.6205346448e-07	7.9278279488e-03	6.8966852918e-06	2.9862891814e-06	3.9103961104e-06
1297              	-4.5982632304e-07	7.9277214923e-03	6.8721722812e-06	2.9762598175e-06	3.8959124636e-06
1298              	-4.5760445080e-07	7.9276154682e-03	6.8477408542e-06	2.9662659763e-06	3.8814748779e-06
1299              	-4.5538905698e-07	7.9275098720e-03	6.8233907498e-06	2.9563063179e-06	3.8670844319e-06
1300              	-4.5318379195e-07	7.9274047016e-03	6.7991258708e-06	2.9463791435e-06	3.8527467274e-06
1301              	-4.5099207129e-07	7.9272999573e-03	6.7749512500e-06	2.9364835537e-06	3.8384676963e-06
1302              	-4.4881458652e-07	7.9271956404e-03	6.7508690421e-06	2.9266199345e-06	3.8242491076e-06
1303              	-4.4664883325e-07	7.9270917507e-03	6.7268763344e-06	2.9167893339e-06	3.8100870004e-06
1304              	-4.4449099946e-07	7.9269882853e-03	6.7029672612e-06	2.9069926312e-06	3.7959746301e-06
1305              	-4.4233852201e-07	7.9268852392e-03	6.6791369926e-06	2.8972299743e-06	3.7819070183e-06
1306              	-4.4019168769e-07	7.9267826073e-03	6.6553849773e-06	2.8875008010e-06	3.7678841763e-06
1307              	-4.3805271791e-07	7.9266803863e-03	6.6317137150e-06	2.8778041396e-06	3.7539095754e-06
1308              	-4.3592429157e-07	7.9265785750e-03	6.6081270919e-06	2.8681392544e-06	3.7399878375e-06
1309              	-4.3380759996e-07	7.9264771734e-03	6.5846269230e-06	2.8585058615e-06	3.7261210615e-06
1310              	-4.3170211901e-07	7.9263761809e-03	6.5612129118e-06	2.8489043369e-06	3.7123085749e-06
1311              	-4.2960599941e-07	7.9262755962e-03	6.5378818172e-06	2.8393349092e-06	3.6985469080e-06
1312              	-4.2751759694e-07	7.9261754174e-03	6.5146305039e-06	2.8297976550e-06	3.6848328489e-06
1313              	-4.2543636488e-07	7.9260756415e-03	6.4914576043e-06	2.8202924373e-06	3.6711651670e-06
1314              	-4.2336296666e-07	7.9259762654e-03	6.4683640695e-06	2.8108190681e-06	3.6575450014e-06
1315              	-4.2129867603e-07	7.9258772870e-03	6.4453520671e-06	2.8013773575e-06	3.6439747096e-06
1316              	-4.1924465051e-07	7.9257787052e-03	6.4224238648e-06	2.7919672819e-06	3.6304565829e-06
1317              	-4.1720115866e-07	7.9256805189e-03	6.3995799633e-06	2.7825888230e-06	3.6169911403e-06
1318              	-4.1516768072e-07	7.9255827265e-03	6.3768192127e-06	2.7732419256e-06	3.6035772871e-06
1319              	-4.1314327910e-07	7.9254853258e-03	6.3541396040e-06	2.7639265229e-06	3.5902130811e-06
1320              	-4.1112700682e-07	7.9253883141e-03	6.3315389472e-06	2.7546424668e-06	3.5768964804e-06
1321              	-4.0911865366e-07	7.9252916885e-03	6.3090163862e-06	2.7453895394e-06	3.5636268468e-06
1322              	-4.0711859278e-07	7.9251954470e-03	6.2865722786e-06	2.7361675465e-06	3.5504047321e-06
1323              	-4.0512774366e-07	7.9250995881e-03	6.2642080235e-06	2.7269762681e-06	3.5372317554e-06
1324              	-4.0314707921e-07	7.9250041108e-03	6.2419252072e-06	2.7178155244e-06	3.5241096828e-06
1325              	-4.0117731493e-07	7.9249090143e-03	6.2197251550e-06	2.7086852626e-06	3.5110398924e-06
1326              	-3.9921868842e-07	7.9248142976e-03	6.1976083560e-06	2.6995854896e-06	3.4980228664e-06
1327              	-3.9727075945e-07	7.9247199594e-03	6.1755739654e-06	2.6905162232e-06	3.4850577421e-06
1328              	-3.9533292492e-07	7.9246259979e-03	6.1536209427e-06	2.6814775464e-06	3.4721433963e-06
1329              	-3.9340440913e-07	7.9245324107e-03	6.1317476433e-06	2.6724694125e-06	3.4592782308e-06
1330              	-3.9148457534e-07	7.9244391956e-03	6.1099525981e-06	2.6634917237e-06	3.4464608744e-06
1331              	-3.8957318509e-07	7.9243463502e-03	6.0882351575e-06	2.6545443937e-06	3.4336907638e-06
1332              	-3.8767038237e-07	7.9242538727e-03	6.0665952523e-06	2.6456272438e-06	3.4209680085e-06
1333              	-3.8577652100e-07	7.9241617615e-03	6.0450332058e-06	2.6367400819e-06	3.4082931239e-06
1334              	-3.8389205140e-07	7.9240700155e-03	6.0235496501e-06	2.6278827737e-06	3.3956668765e-06
1335              	-3.8201730283e-07	7.9239786343e-03	6.0021449332e-06	2.6190551637e-06	3.3830897694e-06
1336              	-3.8015253550e-07	7.9238876165e-03	5.9808193119e-06	2.6102571205e-06	3.3705621915e-06
1337              	-3.7829780396e-07	7.9237969600e-03	5.9595727296e-06	2.6014885608e-06	3.3580841688e-06
1338              	-3.7645284274e-07	7.9237066634e-03	5.9384044816e-06	2.5927493981e-06	3.3456550836e-06
1339              	-3.7461730676e-07	7.9236167259e-03	5.9173139272e-06	2.5840396569e-06	3.3332742704e-06
1340              	-3.7279096218e-07	7.9235271468e-03	5.8963005964e-06	2.5753593360e-06	3.3209412604e-06
1341              	-3.7097354911e-07	7.9234379244e-03	5.8753637875e-06	2.5667083446e-06	3.3086554429e-06
1342              	-3.6916494117e-07	7.9233490566e-03	5.8545030414e-06	2.5580865795e-06	3.2964164619e-06
1343              	-3.6736499932e-07	7.9232605414e-03	5.8337179014e-06	2.5494939514e-06	3.2842239500e-06
1344              	-3.6557368189e-07	7.9231723773e-03	5.8130081109e-06	2.5409303736e-06	3.2720777373e-06
1345              	-3.6379108078e-07	7.9230845632e-03	5.7923735912e-06	2.5323957148e-06	3.2599778764e-06
1346              	-3.6201722879e-07	7.9229970982e-03	5.7718141315e-06	2.5238898370e-06	3.2479242946e-06
1347              	-3.6025214611e-07	7.9229099823e-03	5.7513294520e-06	2.5154125799e-06	3.2359168721e-06
1348              	-3.5849586278e-07	7.9228232133e-03	5.7309193754e-06	2.5069638249e-06	3.2239555505e-06
1349              	-3.5674843530e-07	7.9227367891e-03	5.7105838849e-06	2.4985435071e-06	3.2120403777e-06
1350              	-3.5500976377e-07	7.9226507085e-03	5.6903227605e-06	2.4901516165e-06	3.2001711440e-06
1351              	-3.5327973274e-07	7.9225649706e-03	5.6701355853e-06	2.4817880599e-06	3.1883475254e-06
1352              	-3.5155823502e-07	7.9224795749e-03	5.6500219371e-06	2.4734527335e-06	3.1765692036e-06
1353              	-3.4984511049e-07	7.9223945204e-03	5.6299812595e-06	2.4651455193e-06	3.1648357402e-06
1354              	-3.4814025002e-07	7.9223098058e-03	5.6100131915e-06	2.4568663457e-06	3.1531468458e-06
1355              	-3.4644379544e-07	7.9222254286e-03	5.5901175417e-06	2.4486149754e-06	3.1415025663e-06
1356              	-3.4475520807e-07	7.9221413857e-03	5.5702933959e-06	2.4403914899e-06	3.1299019060e-06
1357              	-3.4307457325e-07	7.9220576753e-03	5.5505417462e-06	2.4321962998e-06	3.1183454463e-06
1358              	-3.4140190366e-07	7.9219742986e-03	5.5308621300e-06	2.4240291614e-06	3.1068329687e-06
1359              	-3.3973693880e-07	7.9218912575e-03	5.5112523352e-06	2.4158892288e-06	3.0953631064e-06
1360              	-3.3807956316e-07	7.9218085513e-03	5.4917113316e-06	2.4077761026e-06	3.0839352289e-06
1361              	-3.3643006854e-07	7.9217261763e-03	5.4722403163e-06	2.3996900896e-06	3.0725502267e-06
1362              	-3.3478859910e-07	7.9216441289e-03	5.4528406536e-06	2.3916317277e-06	3.0612089259e-06
1363              	-3.3315501617e-07	7.9215624073e-03	5.4335123545e-06	2.3836011611e-06	3.0499111934e-06
1364              	-3.3152895660e-07	7.9214810118e-03	5.4142539997e-06	2.3755980433e-06	3.0386559565e-06
1365              	-3.2991011701e-07	7.9213999429e-03	5.3950637215e-06	2.3676217438e-06	3.0274419778e-06
1366              	-3.2829850669e-07	7.9213191999e-03	5.3759409629e-06	2.3596719747e-06	3.0162689881e-06
1367              	-3.2669430633e-07	7.9212387807e-03	5.3568861695e-06	2.3517487784e-06	3.0051373911e-06
1368              	-3.2509769719e-07	7.9211586829e-03	5.3379001228e-06	2.3438523642e-06	2.9940477586e-06
1369              	-3.2350868885e-07	7.9210789049e-03	5.3189832221e-06	2.3359829222e-06	2.9830002999e-06
1370              	-3.2192700797e-07	7.9209994456e-03	5.3001345989e-06	2.3281402915e-06	2.9719943074e-06
1371              	-3.2035244975e-07	7.9209203056e-03	5.2813534701e-06	2.3203242853e-06	2.9610291848e-06
1372              	-3.1878491389e-07	7.9208414828e-03	5.2626388662e-06	2.3125345192e-06	2.9501043470e-06
1373              	-3.1722446629e-07	7.9207629753e-03	5.2439904912e-06	2.3047707793e-06	2.9392197119e-06
1374              	-3.1567110240e-07	7.9206847814e-03	5.2254083384e-06	2.2970330668e-06	2.9283752716e-06
1375              	-3.1412483793e-07	7.9206069002e-03	5.2068925794e-06	2.2893214518e-06	2.9175711276e-06
1376              	-3.1258571274e-07	7.9205293310e-03	5.1884433397e-06	2.2816359571e-06	2.9068073826e-06
1377              	-3.1105364146e-07	7.9204520732e-03	5.1700602881e-06	2.2739765026e-06	2.8960837855e-06
1378              	-3.0952854823e-07	7.9203751253e-03	5.1517428368e-06	2.2663428702e-06	2.8853999666e-06
1379              	-3.0801035104e-07	7.9202984858e-03	5.1334905027e-06	2.2587349003e-06	2.8747556024e-06
1380              	-3.0649909544e-07	7.9202221531e-03	5.1153031697e-06	2.2511524894e-06	2.8641506803e-06
1381              	-3.0499482736e-07	7.9201461259e-03	5.0971808280e-06	2.2435955866e-06	2.8535852414e-06
1382              	-3.0349750219e-07	7.9200704032e-03	5.0791232255e-06	2.2360641105e-06	2.8430591149e-06
1383              	-3.0200709110e-07	7.9199949840e-03	5.0611302494e-06	2.2285580336e-06	2.8325722158e-06
1384              	-3.0052357611e-07	7.9199198672e-03	5.0432017827e-06	2.2210773153e-06	2.8221244675e-06
1385              	-2.9904695759e-07	7.9198450515e-03	5.0253374934e-06	2.2136217891e-06	2.8117157043e-06
1386              	-2.9757712164e-07	7.9197705356e-03	5.0075369359e-06	2.2061913463e-06	2.8013455896e-06
1387              	-2.9611417055e-07	7.9196963181e-03	4.9898002247e-06	2.1987859418e-06	2.7910142829e-06
1388              	-2.9465797896e-07	7.9196223980e-03	4.9721268835e-06	2.1914054628e-06	2.7807214207e-06
1389              	-2.9320838774e-07	7.9195487743e-03	4.9545163759e-06	2.1840498002e-06	2.7704665757e-06
1390              	-2.9176536353e-07	7.9194754459e-03	4.9369684313e-06	2.1767188521e-06	2.7602495792e-06
1391              	-2.9032901806e-07	7.9194024117e-03	4.9194831777e-06	2.1694125708e-06	2.7500706069e-06
1392              	-2.8889945223e-07	7.9193296707e-03	4.9020606615e-06	2.1621308785e-06	2.7399297830e-06
1393              	-2.8747655263e-07	7.9192572214e-03	4.8847004211e-06	2.1548736579e-06	2.7298267632e-06
1394              	-2.8606029180e-07	7.9191850628e-03	4.8674024238e-06	2.1476409201e-06	2.7197615037e-06
1395              	-2.8465057012e-07	7.9191131937e-03	4.8501662571e-06	2.1404325584e-06	2.7097336987e-06
1396              	-2.8324739116e-07	7.9190416129e-03	4.8329916842e-06	2.1332484509e-06	2.6997432332e-06
1397              	-2.8185066336e-07	7.9189703196e-03	4.8158782915e-06	2.1260884824e-06	2.6897898091e-06
1398              	-2.8046045378e-07	7.9188993124e-03	4.7988261072e-06	2.1189525998e-06	2.6798735074e-06
1399              	-2.7907671611e-07	7.9188285902e-03	4.7818348694e-06	2.1118407186e-06	2.6699941508e-06
1400              	-2.7769945464e-07	7.9187581518e-03	4.7649044975e-06	2.1047527941e-06	2.6601517034e-06
1401              	-2.7632859743e-07	7.9186879963e-03	4.7480347140e-06	2.0976887596e-06	2.6503459544e-06
1402              	-2.7496410840e-07	7.9186181224e-03	4.7312251933e-06	2.0906484883e-06	2.6405767051e-06
1403              	-2.7360595139e-07	7.9185485293e-03	4.7144757338e-06	2.0836319155e-06	2.6308438183e-06
1404              	-2.7225414888e-07	7.9184792157e-03	4.6977862652e-06	2.0766389837e-06	2.6211472815e-06
1405              	-2.7090865597e-07	7.9184101806e-03	4.6811565251e-06	2.0696696066e-06	2.6114869185e-06
1406              	-2.6956942980e-07	7.9183414229e-03	4.6645862085e-06	2.0627236745e-06	2.6018625341e-06
1407              	-2.6823639734e-07	7.9182729414e-03	4.6480750185e-06	2.0558011119e-06	2.5922739066e-06
1408              	-2.6690960218e-07	7.9182047351e-03	4.6316229792e-06	2.0489018874e-06	2.5827210918e-06
1409              	-2.6558899719e-07	7.9181368029e-03	4.6152297813e-06	2.0420258934e-06	2.5732038878e-06
1410              	-2.6427455750e-07	7.9180691438e-03	4.5988952211e-06	2.0351730531e-06	2.5637221681e-06
1411              	-2.6296624029e-07	7.9180017566e-03	4.5826190928e-06	2.0283433061e-06	2.5542757867e-06
1412              	-2.6166397252e-07	7.9179346402e-03	4.5664010216e-06	2.0215365383e-06	2.5448644833e-06
1413              	-2.6036776810e-07	7.9178677938e-03	4.5502408911e-06	2.0147526775e-06	2.5354882137e-06
1414              	-2.5907763822e-07	7.9178012161e-03	4.5341386172e-06	2.0079916704e-06	2.5261469468e-06
1415              	-2.5779351362e-07	7.9177349061e-03	4.5180938778e-06	2.0012534253e-06	2.5168404525e-06
1416              	-2.5651539579e-07	7.9176688629e-03	4.5021065215e-06	1.9945378650e-06	2.5075686565e-06
1417              	-2.5524322773e-07	7.9176030853e-03	4.4861762672e-06	1.9878449058e-06	2.4983313613e-06
1418              	-2.5397701393e-07	7.9175375724e-03	4.4703030280e-06	1.9811745001e-06	2.4891285279e-06
1419              	-2.5271662005e-07	7.9174723230e-03	4.4544862936e-06	1.9745265268e-06	2.4799597669e-06
1420              	-2.5146213056e-07	7.9174073362e-03	4.4387261156e-06	1.9679009272e-06	2.4708251884e-06
1421              	-2.5021352077e-07	7.9173426110e-03	4.4230223169e-06	1.9612976377e-06	2.4617246792e-06
1422              	-2.4897066399e-07	7.9172781466e-03	4.4073743908e-06	1.9547165314e-06	2.4526578594e-06
1423              	-2.4773352454e-07	7.9172139438e-03	4.3917823205e-06	1.9481576357e-06	2.4436246848e-06
1424              	-2.4650206746e-07	7.9171500008e-03	4.3762457287e-06	1.9416207969e-06	2.4346249318e-06
1425              	-2.4527630971e-07	7.9170863143e-03	4.3607642746e-06	1.9351058276e-06	2.4256584470e-06
1426              	-2.4405633540e-07	7.9170228818e-03	4.3453380909e-06	1.9286127100e-06	2.4167253808e-06
1427              	-2.4284210304e-07	7.9169597027e-03	4.3299671498e-06	1.9221414719e-06	2.4078256780e-06
1428              	-2.4163354882e-07	7.9168967782e-03	4.3146512391e-06	1.9156920707e-06	2.3989591684e-06
1429              	-2.4043065450e-07	7.9168341089e-03	4.2993900233e-06	1.9092643571e-06	2.3901256662e-06
1430              	-2.3923331626e-07	7.9167716936e-03	4.2841829886e-06	1.9028581780e-06	2.3813248106e-06
1431              	-2.3804158090e-07	7.9167095302e-03	4.2690301750e-06	1.8964735066e-06	2.3725566684e-06
1432              	-2.3685539546e-07	7.9166476165e-03	4.2539312921e-06	1.8901102506e-06	2.3638210415e-06
1433              	-2.3567473004e-07	7.9165859512e-03	4.2388862882e-06	1.8837684141e-06	2.3551178742e-06
1434              	-2.3449952339e-07	7.9165245365e-03	4.2238951224e-06	1.8774480378e-06	2.3464470846e-06
1435              	-2.3332983579e-07	7.9164633730e-03	4.2089577056e-06	1.8711490170e-06	2.3378086886e-06
1436              	-2.3216573842e-07	7.9164024558e-03	4.1940736465e-06	1.8648710849e-06	2.3292025617e-06
1437              	-2.3100723454e-07	7.9163417804e-03	4.1792427584e-06	1.8586141447e-06	2.3206286137e-06
1438              	-2.2985413398e-07	7.9162813457e-03	4.1644646866e-06	1.8523782093e-06	2.3120864773e-06
1439              	-2.2870630306e-07	7.9162211541e-03	4.1497392879e-06	1.8461633409e-06	2.3035759470e-06
1440              	-2.2756369560e-07	7.9161612079e-03	4.1350661536e-06	1.8399693812e-06	2.2950967724e-06
1441              	-2.2642638479e-07	7.9161015063e-03	4.1204449219e-06	1.8337960762e-06	2.2866488458e-06
1442              	-2.2529435129e-07	7.9160420464e-03	4.1058753038e-06	1.8276433006e-06	2.2782320032e-06
1443              	-2.2416763729e-07	7.9159828252e-03	4.0913574507e-06	1.8215110880e-06	2.2698463626e-06
1444              	-2.2304616306e-07	7.9159238418e-03	4.0768913739e-06	1.8153995239e-06	2.2614918500e-06
1445              	-2.2192990121e-07	7.9158650966e-03	4.0624768729e-06	1.8093085352e-06	2.2531683376e-06
1446              	-2.2081881186e-07	7.9158065883e-03	4.0481133714e-06	1.8032378739e-06	2.2448754976e-06
1447              	-2.1971291299e-07	7.9157483157e-03	4.0338006479e-06	1.7971874110e-06	2.2366132369e-06
1448              	-2.1861214203e-07	7.9156902785e-03	4.0195386028e-06	1.7911571594e-06	2.2283814434e-06
1449              	-2.1751650235e-07	7.9156324762e-03	4.0053272685e-06	1.7851471319e-06	2.2201801366e-06
1450              	-2.1642598864e-07	7.9155749079e-03	3.9911664996e-06	1.7791572612e-06	2.2120092385e-06
1451              	-2.1534059439e-07	7.9155175723e-03	3.9770560289e-06	1.7731874201e-06	2.2038686088e-06
1452              	-2.1426030656e-07	7.9154604679e-03	3.9629955926e-06	1.7672374897e-06	2.1957581029e-06
1453              	-2.1318506867e-07	7.9154035939e-03	3.9489850468e-06	1.7613074547e-06	2.1876775921e-06
1454              	-2.1211480136e-07	7.9153469495e-03	3.9350241166e-06	1.7553972570e-06	2.1796268597e-06
1455              	-2.1104957724e-07	7.9152905344e-03	3.9211128533e-06	1.7495068494e-06	2.1716060039e-06
1456              	-2.0998936174e-07	7.9152343477e-03	3.9072509750e-06	1.7436361258e-06	2.1636148493e-06
1457              	-2.0893413240e-07	7.9151783884e-03	3.8934382898e-06	1.7377850125e-06	2.1556532773e-06
1458              	-2.0788382738e-07	7.9151226554e-03	3.8796745461e-06	1.7319534457e-06	2.1477211004e-06
1459              	-2.0683844120e-07	7.9150671478e-03	3.8659595946e-06	1.7261413561e-06	2.1398182385e-06
1460              	-2.0579792161e-07	7.9150118647e-03	3.8522932062e-06	1.7203486815e-06	2.1319445247e-06
1461              	-2.0476238220e-07	7.9149568054e-03	3.8386756170e-06	1.7145754263e-06	2.1241001907e-06
1462              	-2.0373167953e-07	7.9149019692e-03	3.8251062713e-06	1.7088214561e-06	2.1162848152e-06
1463              	-2.0270580300e-07	7.9148473551e-03	3.8115849787e-06	1.7030866864e-06	2.1084982924e-06
1464              	-2.0168473349e-07	7.9147929620e-03	3.7981116485e-06	1.6973710908e-06	2.1007405578e-06
1465              	-2.0066847264e-07	7.9147387890e-03	3.7846861474e-06	1.6916746011e-06	2.0930115463e-06
1466              	-1.9965700690e-07	7.9146848354e-03	3.7713083465e-06	1.6859971663e-06	2.0853111801e-06
1467              	-1.9865030987e-07	7.9146311004e-03	3.7579781005e-06	1.6803387404e-06	2.0776393601e-06
1468              	-1.9764836120e-07	7.9145775833e-03	3.7446952147e-06	1.6746992462e-06	2.0699959685e-06
1469              	-1.9665118950e-07	7.9145242829e-03	3.7314596623e-06	1.6690786416e-06	2.0623810206e-06
1470              	-1.9565863960e-07	7.9144711985e-03	3.7182710099e-06	1.6634768654e-06	2.0547941446e-06
1471              	-1.9467076767e-07	7.9144183291e-03	3.7051292862e-06	1.6578938754e-06	2.0472354108e-06
1472              	-1.9368746725e-07	7.9143656741e-03	3.6920340262e-06	1.6523295459e-06	2.0397044804e-06
1473              	-1.9270881517e-07	7.9143132327e-03	3.6789852947e-06	1.6467838322e-06	2.0322014625e-06
1474              	-1.9173478544e-07	7.9142610039e-03	3.6659828852e-06	1.6412566572e-06	2.0247262281e-06
1475              	-1.9076545265e-07	7.9142089867e-03	3.6530270606e-06	1.6357480776e-06	2.0172789829e-06
1476              	-1.8980066555e-07	7.9141571804e-03	3.6401173541e-06	1.6302580115e-06	2.0098593426e-06
1477              	-1.8884048321e-07	7.9141055841e-03	3.6272539499e-06	1.6247864917e-06	2.0024674582e-06
1478              	-1.8788490415e-07	7.9140541970e-03	3.6144366946e-06	1.6193334431e-06	1.9951032515e-06
1479              	-1.8693387203e-07	7.9140030185e-03	3.6016652098e-06	1.6138987329e-06	1.9877664769e-06
1480              	-1.8598728165e-07	7.9139520479e-03	3.5889391388e-06	1.6084822877e-06	1.9804568510e-06
1481              	-1.8504510932e-07	7.9139012843e-03	3.5762582549e-06	1.6030840181e-06	1.9731742368e-06
1482              	-1.8410743257e-07	7.9138507267e-03	3.5636226366e-06	1.5977038857e-06	1.9659187509e-06
1483              	-1.8317416868e-07	7.9138003741e-03	3.5510321445e-06	1.5923419036e-06	1.9586902409e-06
1484              	-1.8224534200e-07	7.9137502259e-03	3.5384867116e-06	1.5869980138e-06	1.9514886978e-06
